GameID,DateTime_ET,Visitor,Visitor PTS,Home,Home PTS,Winner,Kalshi Odds (Visitor win),Kalshi Odds (Home win)
KXNBAGAME-26MAR12DENSAS-SAS,2026-03-12 21:00:00,Denver Nuggets,136,San Antonio Spurs,131,Denver Nuggets,0.42000000000000004,0.58
KXNBAGAME-26MAR12BOSOKC-OKC,2026-03-12 21:30:00,Boston Celtics,102,Oklahoma City Thunder,104,Oklahoma City Thunder,0.24,0.76
KXNBAGAME-26MAR12CHILAL-LAL,2026-03-12 22:30:00,Chicago Bulls,130,Los Angeles Lakers,142,Los Angeles Lakers,0.17000000000000004,0.83
KXNBAGAME-26MAR13CLEDAL-DAL,2026-03-13 19:30:00,Cleveland Cavaliers,138,Dallas Mavericks,105,Cleveland Cavaliers,0.85,0.15
KXNBAGAME-26MAR13MEMDET-DET,2026-03-13 19:30:00,Memphis Grizzlies,110,Detroit Pistons,126,Detroit Pistons,0.07999999999999996,0.92
KXNBAGAME-26MAR13NYKIND-IND,2026-03-13 19:30:00,New York Knicks,101,Indiana Pacers,92,New York Knicks,0.85,0.15
KXNBAGAME-26MAR13PHXTOR-TOR,2026-03-13 19:30:00,Phoenix Suns,115,Toronto Raptors,122,Toronto Raptors,0.35,0.65
KXNBAGAME-26MAR13NOPHOU-HOU,2026-03-13 20:00:00,New Orleans Pelicans,105,Houston Rockets,107,Houston Rockets,0.31000000000000005,0.69
KXNBAGAME-26MAR13MINGSW-GSW,2026-03-13 22:00:00,Minnesota Timberwolves,127,Golden State Warriors,117,Minnesota Timberwolves,0.65,0.35
KXNBAGAME-26MAR13UTAPOR-POR,2026-03-13 22:00:00,Utah Jazz,114,Portland Trail Blazers,124,Portland Trail Blazers,0.08999999999999997,0.91
KXNBAGAME-26MAR13CHILAC-LAC,2026-03-13 22:30:00,Chicago Bulls,108,Los Angeles Clippers,119,Los Angeles Clippers,0.13,0.87
KXNBAGAME-26MAR14BKNPHI-PHI,2026-03-14 13:00:00,Brooklyn Nets,97,Philadelphia 76ers,104,Philadelphia 76ers,0.21999999999999997,0.78
KXNBAGAME-26MAR14MILATL-ATL,2026-03-14 15:00:00,Milwaukee Bucks,99,Atlanta Hawks,122,Atlanta Hawks,0.18000000000000005,0.82
KXNBAGAME-26MAR14CHASAS-SAS,2026-03-14 15:30:00,Charlotte Hornets,102,San Antonio Spurs,115,San Antonio Spurs,0.30000000000000004,0.7
KXNBAGAME-26MAR14WASBOS-BOS,2026-03-14 18:00:00,Washington Wizards,100,Boston Celtics,111,Boston Celtics,0.040000000000000036,0.96
KXNBAGAME-26MAR14ORLMIA-MIA,2026-03-14 20:00:00,Orlando Magic,121,Miami Heat,117,Orlando Magic,0.37,0.63
KXNBAGAME-26MAR14DENLAL-LAL,2026-03-14 20:30:00,Denver Nuggets,125,Los Angeles Lakers,127,Los Angeles Lakers,0.53,0.47
KXNBAGAME-26MAR14SACLAC-LAC,2026-03-14 22:30:00,Sacramento Kings,118,Los Angeles Clippers,109,Sacramento Kings,0.10999999999999999,0.89
KXNBAGAME-26MAR15MINOKC-OKC,2026-03-15 13:00:00,Minnesota Timberwolves,103,Oklahoma City Thunder,116,Oklahoma City Thunder,0.21999999999999997,0.78
KXNBAGAME-26MAR15DALCLE-CLE,2026-03-15 15:30:00,Dallas Mavericks,130,Cleveland Cavaliers,120,Dallas Mavericks,0.09999999999999998,0.9
KXNBAGAME-26MAR15INDMIL-MIL,2026-03-15 15:30:00,Indiana Pacers,123,Milwaukee Bucks,134,Milwaukee Bucks,0.26,0.74
KXNBAGAME-26MAR15DETTOR-TOR,2026-03-15 15:30:00,Detroit Pistons,108,Toronto Raptors,119,Toronto Raptors,0.5800000000000001,0.42
KXNBAGAME-26MAR15PORPHI-PHI,2026-03-15 18:00:00,Portland Trail Blazers,103,Philadelphia 76ers,109,Philadelphia 76ers,0.74,0.26
KXNBAGAME-26MAR15GSWNYK-NYK,2026-03-15 20:00:00,Golden State Warriors,107,New York Knicks,110,New York Knicks,0.10999999999999999,0.89
KXNBAGAME-26MAR15UTASAC-SAC,2026-03-15 22:00:00,Utah Jazz,111,Sacramento Kings,116,Sacramento Kings,0.4,0.6
KXNBAGAME-26MAR16ORLATL-ATL,2026-03-16 19:00:00,Orlando Magic,112,Atlanta Hawks,124,Atlanta Hawks,0.41000000000000003,0.59
KXNBAGAME-26MAR16GSWWAS-WAS,2026-03-16 19:00:00,Golden State Warriors,125,Washington Wizards,117,Golden State Warriors,0.73,0.27
KXNBAGAME-26MAR16PHXBOS-BOS,2026-03-16 19:30:00,Phoenix Suns,112,Boston Celtics,120,Boston Celtics,0.21999999999999997,0.78
KXNBAGAME-26MAR16PORBKN-BKN,2026-03-16 19:30:00,Portland Trail Blazers,114,Brooklyn Nets,95,Portland Trail Blazers,0.81,0.19
KXNBAGAME-26MAR16MEMCHI-CHI,2026-03-16 20:00:00,Memphis Grizzlies,107,Chicago Bulls,132,Chicago Bulls,0.28,0.72
KXNBAGAME-26MAR16DALNOP-NOP,2026-03-16 20:00:00,Dallas Mavericks,111,New Orleans Pelicans,129,New Orleans Pelicans,0.25,0.75
KXNBAGAME-26MAR16LALHOU-HOU,2026-03-16 21:30:00,Los Angeles Lakers,100,Houston Rockets,92,Los Angeles Lakers,0.51,0.49
KXNBAGAME-26MAR16SASLAC-LAC,2026-03-16 22:00:00,San Antonio Spurs,119,Los Angeles Clippers,115,San Antonio Spurs,0.75,0.25
KXNBAGAME-26MAR17MIACHA-CHA,2026-03-17 19:00:00,Miami Heat,106,Charlotte Hornets,136,Charlotte Hornets,0.35,0.65
KXNBAGAME-26MAR17OKCORL-ORL,2026-03-17 19:00:00,Oklahoma City Thunder,113,Orlando Magic,108,Oklahoma City Thunder,0.79,0.21
KXNBAGAME-26MAR17DETWAS-WAS,2026-03-17 19:00:00,Detroit Pistons,130,Washington Wizards,117,Detroit Pistons,0.94,0.06
KXNBAGAME-26MAR17INDNYK-NYK,2026-03-17 19:30:00,Indiana Pacers,110,New York Knicks,136,New York Knicks,0.12,0.88
KXNBAGAME-26MAR17CLEMIL-MIL,2026-03-17 20:00:00,Cleveland Cavaliers,123,Milwaukee Bucks,116,Cleveland Cavaliers,0.83,0.17
KXNBAGAME-26MAR17PHXMIN-MIN,2026-03-17 20:00:00,Phoenix Suns,104,Minnesota Timberwolves,116,Minnesota Timberwolves,0.41000000000000003,0.59
KXNBAGAME-26MAR17PHIDEN-DEN,2026-03-17 22:00:00,Philadelphia 76ers,96,Denver Nuggets,124,Denver Nuggets,0.08999999999999997,0.91
KXNBAGAME-26MAR17SASSAC-SAC,2026-03-17 22:00:00,San Antonio Spurs,132,Sacramento Kings,104,San Antonio Spurs,0.87,0.13
KXNBAGAME-26MAR18GSWBOS-BOS,2026-03-18 19:00:00,Golden State Warriors,99,Boston Celtics,120,Boston Celtics,0.15000000000000002,0.85
KXNBAGAME-26MAR18OKCBKN-BKN,2026-03-18 19:30:00,Oklahoma City Thunder,121,Brooklyn Nets,92,Oklahoma City Thunder,0.96,0.04
KXNBAGAME-26MAR18PORIND-IND,2026-03-18 19:30:00,Portland Trail Blazers,127,Indiana Pacers,119,Portland Trail Blazers,0.85,0.15
KXNBAGAME-26MAR18TORCHI-CHI,2026-03-18 20:00:00,Toronto Raptors,139,Chicago Bulls,109,Toronto Raptors,0.73,0.27
KXNBAGAME-26MAR18UTAMIN-MIN,2026-03-18 20:00:00,Utah Jazz,111,Minnesota Timberwolves,147,Minnesota Timberwolves,0.12,0.88
KXNBAGAME-26MAR18LACNOP-NOP,2026-03-18 20:00:00,Los Angeles Clippers,109,New Orleans Pelicans,124,New Orleans Pelicans,0.54,0.46
KXNBAGAME-26MAR18ATLDAL-DAL,2026-03-18 20:30:00,Atlanta Hawks,135,Dallas Mavericks,120,Atlanta Hawks,0.74,0.26
KXNBAGAME-26MAR18DENMEM-MEM,2026-03-18 20:30:00,Denver Nuggets,118,Memphis Grizzlies,125,Memphis Grizzlies,0.87,0.13
KXNBAGAME-26MAR18LALHOU-HOU,2026-03-18 21:30:00,Los Angeles Lakers,124,Houston Rockets,116,Los Angeles Lakers,0.44999999999999996,0.55
KXNBAGAME-26MAR19ORLCHA-CHA,2026-03-19 19:00:00,Orlando Magic,111,Charlotte Hornets,130,Charlotte Hornets,0.31999999999999995,0.68
KXNBAGAME-26MAR19DETWAS-WAS,2026-03-19 19:00:00,Detroit Pistons,117,Washington Wizards,95,Detroit Pistons,0.89,0.11
KXNBAGAME-26MAR19CLECHI-CHI,2026-03-19 20:00:00,Cleveland Cavaliers,115,Chicago Bulls,110,Cleveland Cavaliers,0.8,0.2
KXNBAGAME-26MAR19LALMIA-MIA,2026-03-19 20:00:00,Los Angeles Lakers,134,Miami Heat,126,Los Angeles Lakers,0.42000000000000004,0.58
KXNBAGAME-26MAR19LACNOP-NOP,2026-03-19 20:00:00,Los Angeles Clippers,99,New Orleans Pelicans,105,New Orleans Pelicans,0.39,0.61
KXNBAGAME-26MAR19PHXSAS-SAS,2026-03-19 20:00:00,Phoenix Suns,100,San Antonio Spurs,101,San Antonio Spurs,0.18999999999999995,0.81
KXNBAGAME-26MAR19MILUTA-UTA,2026-03-19 21:00:00,Milwaukee Bucks,96,Utah Jazz,128,Utah Jazz,0.6799999999999999,0.32
KXNBAGAME-26MAR19PHISAC-SAC,2026-03-19 22:00:00,Philadelphia 76ers,139,Sacramento Kings,118,Philadelphia 76ers,0.56,0.44
KXNBAGAME-26MAR20NYKBKN-BKN,2026-03-20 19:30:00,New York Knicks,93,Brooklyn Nets,92,New York Knicks,0.9299999999999999,0.07
KXNBAGAME-26MAR20GSWDET-DET,2026-03-20 19:30:00,Golden State Warriors,101,Detroit Pistons,115,Detroit Pistons,0.31000000000000005,0.69
KXNBAGAME-26MAR20ATLHOU-HOU,2026-03-20 20:00:00,Atlanta Hawks,95,Houston Rockets,117,Houston Rockets,0.4,0.6
KXNBAGAME-26MAR20BOSMEM-MEM,2026-03-20 20:00:00,Boston Celtics,117,Memphis Grizzlies,112,Boston Celtics,0.9,0.1
KXNBAGAME-26MAR20PORMIN-MIN,2026-03-20 20:00:00,Portland Trail Blazers,108,Minnesota Timberwolves,104,Portland Trail Blazers,0.49,0.51
KXNBAGAME-26MAR20TORDEN-DEN,2026-03-20 21:00:00,Toronto Raptors,115,Denver Nuggets,121,Denver Nuggets,0.29000000000000004,0.71
KXNBAGAME-26MAR21OKCWAS-WAS,2026-03-21 17:00:00,Oklahoma City Thunder,132,Washington Wizards,111,Oklahoma City Thunder,0.96,0.04
KXNBAGAME-26MAR21MEMCHA-CHA,2026-03-21 19:00:00,Memphis Grizzlies,101,Charlotte Hornets,124,Charlotte Hornets,0.06999999999999995,0.93
KXNBAGAME-26MAR21CLENOP-NOP,2026-03-21 19:00:00,Cleveland Cavaliers,111,New Orleans Pelicans,106,Cleveland Cavaliers,0.64,0.36
KXNBAGAME-26MAR21LALORL-ORL,2026-03-21 19:00:00,Los Angeles Lakers,105,Orlando Magic,104,Los Angeles Lakers,0.5800000000000001,0.42
KXNBAGAME-26MAR21GSWATL-ATL,2026-03-21 20:00:00,Golden State Warriors,110,Atlanta Hawks,126,Atlanta Hawks,0.26,0.74
KXNBAGAME-26MAR21MIAHOU-HOU,2026-03-21 20:00:00,Miami Heat,122,Houston Rockets,123,Houston Rockets,0.43999999999999995,0.56
KXNBAGAME-26MAR21INDSAS-SAS,2026-03-21 20:00:00,Indiana Pacers,119,San Antonio Spurs,134,San Antonio Spurs,0.07999999999999996,0.92
KXNBAGAME-26MAR21LACDAL-DAL,2026-03-21 20:30:00,Los Angeles Clippers,138,Dallas Mavericks,131,Los Angeles Clippers,0.7,0.3
KXNBAGAME-26MAR21PHIUTA-UTA,2026-03-21 21:30:00,Philadelphia 76ers,126,Utah Jazz,116,Philadelphia 76ers,0.6799999999999999,0.32
KXNBAGAME-26MAR21MILPHX-PHX,2026-03-21 22:00:00,Milwaukee Bucks,108,Phoenix Suns,105,Milwaukee Bucks,0.16000000000000003,0.84
KXNBAGAME-26MAR22PORDEN-DEN,2026-03-22 17:00:00,Portland Trail Blazers,112,Denver Nuggets,128,Denver Nuggets,0.22999999999999998,0.77
KXNBAGAME-26MAR22BKNSAC-SAC,2026-03-22 18:00:00,Brooklyn Nets,122,Sacramento Kings,126,Sacramento Kings,0.30000000000000004,0.7
KXNBAGAME-26MAR22WASNYK-NYK,2026-03-22 19:30:00,Washington Wizards,113,New York Knicks,145,New York Knicks,0.040000000000000036,0.96
KXNBAGAME-26MAR22MINBOS-BOS,2026-03-22 20:00:00,Minnesota Timberwolves,102,Boston Celtics,92,Minnesota Timberwolves,0.19999999999999996,0.8
KXNBAGAME-26MAR22TORPHX-PHX,2026-03-22 21:00:00,Toronto Raptors,98,Phoenix Suns,120,Phoenix Suns,0.61,0.39
KXNBAGAME-26MAR23LALDET-DET,2026-03-23 19:00:00,Los Angeles Lakers,110,Detroit Pistons,113,Detroit Pistons,0.52,0.48
KXNBAGAME-26MAR23SASMIA-MIA,2026-03-23 19:00:00,San Antonio Spurs,136,Miami Heat,111,San Antonio Spurs,0.6,0.4
KXNBAGAME-26MAR23INDORL-ORL,2026-03-23 19:00:00,Indiana Pacers,128,Orlando Magic,126,Indiana Pacers,0.17000000000000004,0.83
KXNBAGAME-26MAR23OKCPHI-PHI,2026-03-23 19:00:00,Oklahoma City Thunder,123,Philadelphia 76ers,103,Oklahoma City Thunder,0.91,0.09
KXNBAGAME-26MAR23MEMATL-ATL,2026-03-23 19:30:00,Memphis Grizzlies,107,Atlanta Hawks,146,Atlanta Hawks,0.10999999999999999,0.89
KXNBAGAME-26MAR23HOUCHI-CHI,2026-03-23 20:00:00,Houston Rockets,124,Chicago Bulls,132,Chicago Bulls,0.77,0.23
KXNBAGAME-26MAR23TORUTA-UTA,2026-03-23 21:00:00,Toronto Raptors,143,Utah Jazz,127,Toronto Raptors,0.81,0.19
KXNBAGAME-26MAR23GSWDAL-DAL,2026-03-23 21:30:00,Golden State Warriors,137,Dallas Mavericks,131,Golden State Warriors,0.55,0.45
KXNBAGAME-26MAR23BKNPOR-POR,2026-03-23 22:00:00,Brooklyn Nets,99,Portland Trail Blazers,134,Portland Trail Blazers,0.08999999999999997,0.91
KXNBAGAME-26MAR23MILLAC-LAC,2026-03-23 22:30:00,Milwaukee Bucks,96,Los Angeles Clippers,129,Los Angeles Clippers,0.12,0.88
KXNBAGAME-26MAR24SACCHA-CHA,2026-03-24 19:00:00,Sacramento Kings,90,Charlotte Hornets,134,Charlotte Hornets,0.06000000000000005,0.94
KXNBAGAME-26MAR24NOPNYK-NYK,2026-03-24 19:30:00,New Orleans Pelicans,116,New York Knicks,121,New York Knicks,0.22999999999999998,0.77
KXNBAGAME-26MAR24ORLCLE-CLE,2026-03-24 20:00:00,Orlando Magic,131,Cleveland Cavaliers,136,Cleveland Cavaliers,0.18999999999999995,0.81
KXNBAGAME-26MAR24DENPHX-PHX,2026-03-24 23:00:00,Denver Nuggets,125,Phoenix Suns,123,Denver Nuggets,0.6699999999999999,0.33
KXNBAGAME-26MAR25ATLDET-DET,2026-03-25 19:00:00,Atlanta Hawks,130,Detroit Pistons,129,Atlanta Hawks,0.43999999999999995,0.56
KXNBAGAME-26MAR25LALIND-IND,2026-03-25 19:00:00,Los Angeles Lakers,137,Indiana Pacers,130,Los Angeles Lakers,0.78,0.22
KXNBAGAME-26MAR25CHIPHI-PHI,2026-03-25 19:00:00,Chicago Bulls,137,Philadelphia 76ers,157,Philadelphia 76ers,0.29000000000000004,0.71
KXNBAGAME-26MAR25OKCBOS-BOS,2026-03-25 19:30:00,Oklahoma City Thunder,109,Boston Celtics,119,Boston Celtics,0.55,0.45
KXNBAGAME-26MAR25MIACLE-CLE,2026-03-25 19:30:00,Miami Heat,120,Cleveland Cavaliers,103,Miami Heat,0.43000000000000005,0.57
KXNBAGAME-26MAR25SASMEM-MEM,2026-03-25 20:00:00,San Antonio Spurs,123,Memphis Grizzlies,98,San Antonio Spurs,0.92,0.08
KXNBAGAME-26MAR25WASUTA-UTA,2026-03-25 21:00:00,Washington Wizards,133,Utah Jazz,110,Washington Wizards,0.4,0.6
KXNBAGAME-26MAR25HOUMIN-MIN,2026-03-25 21:30:00,Houston Rockets,108,Minnesota Timberwolves,110,Minnesota Timberwolves,0.54,0.46
KXNBAGAME-26MAR25DALDEN-DEN,2026-03-25 22:00:00,Dallas Mavericks,135,Denver Nuggets,142,Denver Nuggets,0.16000000000000003,0.84
KXNBAGAME-26MAR25BKNGSW-GSW,2026-03-25 22:00:00,Brooklyn Nets,106,Golden State Warriors,109,Golden State Warriors,0.14,0.86
KXNBAGAME-26MAR25MILPOR-POR,2026-03-25 22:00:00,Milwaukee Bucks,99,Portland Trail Blazers,130,Portland Trail Blazers,0.09999999999999998,0.9
KXNBAGAME-26MAR25TORLAC-LAC,2026-03-25 22:30:00,Toronto Raptors,94,Los Angeles Clippers,119,Los Angeles Clippers,0.37,0.63
KXNBAGAME-26MAR26NYKCHA-CHA,2026-03-26 19:00:00,New York Knicks,103,Charlotte Hornets,114,Charlotte Hornets,0.43999999999999995,0.56
KXNBAGAME-26MAR26NOPDET-DET,2026-03-26 19:00:00,New Orleans Pelicans,108,Detroit Pistons,129,Detroit Pistons,0.32999999999999996,0.67
KXNBAGAME-26MAR26SACORL-ORL,2026-03-26 19:00:00,Sacramento Kings,117,Orlando Magic,121,Orlando Magic,0.08999999999999997,0.91
KXNBAGAME-26MAR27LACIND-IND,2026-03-27 19:00:00,Los Angeles Clippers,114,Indiana Pacers,113,Los Angeles Clippers,0.78,0.22
KXNBAGAME-26MAR27ATLBOS-BOS,2026-03-27 19:30:00,Atlanta Hawks,102,Boston Celtics,109,Boston Celtics,0.32999999999999996,0.67
KXNBAGAME-26MAR27MIACLE-CLE,2026-03-27 19:30:00,Miami Heat,128,Cleveland Cavaliers,149,Cleveland Cavaliers,0.33999999999999997,0.66
KXNBAGAME-26MAR27HOUMEM-MEM,2026-03-27 20:00:00,Houston Rockets,119,Memphis Grizzlies,109,Houston Rockets,0.88,0.12
KXNBAGAME-26MAR27CHIOKC-OKC,2026-03-27 20:00:00,Chicago Bulls,113,Oklahoma City Thunder,131,Oklahoma City Thunder,0.050000000000000044,0.95
KXNBAGAME-26MAR27NOPTOR-TOR,2026-03-27 20:30:00,New Orleans Pelicans,106,Toronto Raptors,119,Toronto Raptors,0.24,0.76
KXNBAGAME-26MAR27UTADEN-DEN,2026-03-27 21:00:00,Utah Jazz,129,Denver Nuggets,135,Denver Nuggets,0.040000000000000036,0.96
KXNBAGAME-26MAR27WASGSW-GSW,2026-03-27 22:00:00,Washington Wizards,126,Golden State Warriors,131,Golden State Warriors,0.13,0.87
KXNBAGAME-26MAR27DALPOR-POR,2026-03-27 22:00:00,Dallas Mavericks,100,Portland Trail Blazers,93,Dallas Mavericks,0.18000000000000005,0.82
KXNBAGAME-26MAR27BKNLAL-LAL,2026-03-27 22:30:00,Brooklyn Nets,99,Los Angeles Lakers,116,Los Angeles Lakers,0.06000000000000005,0.94
KXNBAGAME-26MAR28SASMIL-MIL,2026-03-28 15:00:00,San Antonio Spurs,127,Milwaukee Bucks,95,San Antonio Spurs,0.9299999999999999,0.07
KXNBAGAME-26MAR28DETMIN-MIN,2026-03-28 17:30:00,Detroit Pistons,109,Minnesota Timberwolves,87,Detroit Pistons,0.55,0.45
KXNBAGAME-26MAR28PHICHA-CHA,2026-03-28 18:00:00,Philadelphia 76ers,118,Charlotte Hornets,114,Philadelphia 76ers,0.30000000000000004,0.7
KXNBAGAME-26MAR28SACATL-ATL,2026-03-28 19:30:00,Sacramento Kings,113,Atlanta Hawks,123,Atlanta Hawks,0.13,0.87
KXNBAGAME-26MAR28CHIMEM-MEM,2026-03-28 20:00:00,Chicago Bulls,124,Memphis Grizzlies,125,Memphis Grizzlies,0.64,0.36
KXNBAGAME-26MAR28UTAPHX-PHX,2026-03-28 22:00:00,Utah Jazz,109,Phoenix Suns,134,Phoenix Suns,0.06999999999999995,0.93
KXNBAGAME-26MAR29LACMIL-MIL,2026-03-29 15:30:00,Los Angeles Clippers,127,Milwaukee Bucks,113,Los Angeles Clippers,0.91,0.09
KXNBAGAME-26MAR29MIAIND-IND,2026-03-29 17:00:00,Miami Heat,118,Indiana Pacers,135,Indiana Pacers,0.76,0.24
KXNBAGAME-26MAR29SACBKN-BKN,2026-03-29 18:00:00,Sacramento Kings,99,Brooklyn Nets,116,Brooklyn Nets,0.44999999999999996,0.55
KXNBAGAME-26MAR29BOSCHA-CHA,2026-03-29 18:00:00,Boston Celtics,114,Charlotte Hornets,99,Boston Celtics,0.43999999999999995,0.56
KXNBAGAME-26MAR29WASPOR-POR,2026-03-29 18:00:00,Washington Wizards,88,Portland Trail Blazers,123,Portland Trail Blazers,0.06999999999999995,0.93
KXNBAGAME-26MAR29ORLTOR-TOR,2026-03-29 18:00:00,Orlando Magic,87,Toronto Raptors,139,Toronto Raptors,0.47,0.53
KXNBAGAME-26MAR29HOUNOP-NOP,2026-03-29 19:00:00,Houston Rockets,134,New Orleans Pelicans,102,Houston Rockets,0.6799999999999999,0.32
KXNBAGAME-26MAR29NYKOKC-OKC,2026-03-29 19:30:00,New York Knicks,100,Oklahoma City Thunder,111,Oklahoma City Thunder,0.26,0.74
KXNBAGAME-26MAR29GSWDEN-DEN,2026-03-29 22:00:00,Golden State Warriors,93,Denver Nuggets,116,Denver Nuggets,0.16000000000000003,0.84
KXNBAGAME-26MAR30PHIMIA-MIA,2026-03-30 19:00:00,Philadelphia 76ers,109,Miami Heat,119,Miami Heat,0.55,0.45
KXNBAGAME-26MAR30BOSATL-ATL,2026-03-30 19:30:00,Boston Celtics,102,Atlanta Hawks,112,Atlanta Hawks,0.42000000000000004,0.58
KXNBAGAME-26MAR30PHXMEM-MEM,2026-03-30 20:00:00,Phoenix Suns,131,Memphis Grizzlies,105,Phoenix Suns,0.86,0.14
KXNBAGAME-26MAR30CHISAS-SAS,2026-03-30 20:00:00,Chicago Bulls,114,San Antonio Spurs,129,San Antonio Spurs,0.050000000000000044,0.95
KXNBAGAME-26MAR30MINDAL-DAL,2026-03-30 20:30:00,Minnesota Timberwolves,124,Dallas Mavericks,94,Minnesota Timberwolves,0.75,0.25
KXNBAGAME-26MAR30CLEUTA-UTA,2026-03-30 21:00:00,Cleveland Cavaliers,122,Utah Jazz,113,Cleveland Cavaliers,0.92,0.08
KXNBAGAME-26MAR30DETOKC-OKC,2026-03-30 21:30:00,Detroit Pistons,110,Oklahoma City Thunder,114,Oklahoma City Thunder,0.15000000000000002,0.85
KXNBAGAME-26MAR30WASLAL-LAL,2026-03-30 22:00:00,Washington Wizards,101,Los Angeles Lakers,120,Los Angeles Lakers,0.07999999999999996,0.92
KXNBAGAME-26MAR31PHXORL-ORL,2026-03-31 19:00:00,Phoenix Suns,111,Orlando Magic,115,Orlando Magic,0.44999999999999996,0.55
KXNBAGAME-26MAR31CHABKN-BKN,2026-03-31 19:30:00,Charlotte Hornets,117,Brooklyn Nets,86,Charlotte Hornets,0.9299999999999999,0.07
KXNBAGAME-26MAR31TORDET-DET,2026-03-31 20:00:00,Toronto Raptors,116,Detroit Pistons,127,Detroit Pistons,0.4,0.6
KXNBAGAME-26MAR31NYKHOU-HOU,2026-03-31 20:00:00,New York Knicks,94,Houston Rockets,111,Houston Rockets,0.51,0.49
KXNBAGAME-26MAR31DALMIL-MIL,2026-03-31 20:00:00,Dallas Mavericks,99,Milwaukee Bucks,123,Milwaukee Bucks,0.56,0.44
KXNBAGAME-26MAR31CLELAL-LAL,2026-03-31 22:30:00,Cleveland Cavaliers,113,Los Angeles Lakers,127,Los Angeles Lakers,0.43999999999999995,0.56
KXNBAGAME-26MAR31PORLAC-LAC,2026-03-31 23:00:00,Portland Trail Blazers,114,Los Angeles Clippers,104,Portland Trail Blazers,0.35,0.65
KXNBAGAME-26APR01ATLORL-ORL,2026-04-01 19:00:00,Atlanta Hawks,130,Orlando Magic,101,Atlanta Hawks,0.56,0.44
KXNBAGAME-26APR01PHIWAS-WAS,2026-04-01 19:00:00,Philadelphia 76ers,153,Washington Wizards,131,Philadelphia 76ers,0.9,0.1
KXNBAGAME-26APR01BOSMIA-MIA,2026-04-01 19:30:00,Boston Celtics,147,Miami Heat,129,Boston Celtics,0.63,0.37
KXNBAGAME-26APR01INDCHI-CHI,2026-04-01 20:00:00,Indiana Pacers,145,Chicago Bulls,126,Indiana Pacers,0.39,0.61
KXNBAGAME-26APR01MILHOU-HOU,2026-04-01 20:00:00,Milwaukee Bucks,113,Houston Rockets,119,Houston Rockets,0.050000000000000044,0.95
KXNBAGAME-26APR01NYKMEM-MEM,2026-04-01 20:00:00,New York Knicks,130,Memphis Grizzlies,119,New York Knicks,0.87,0.13
KXNBAGAME-26APR01SACTOR-TOR,2026-04-01 20:00:00,Sacramento Kings,123,Toronto Raptors,115,Sacramento Kings,0.14,0.86
KXNBAGAME-26APR01DENUTA-UTA,2026-04-01 21:00:00,Denver Nuggets,130,Utah Jazz,117,Denver Nuggets,0.92,0.08
KXNBAGAME-26APR01SASGSW-GSW,2026-04-01 22:00:00,San Antonio Spurs,127,Golden State Warriors,113,San Antonio Spurs,0.87,0.13
KXNBAGAME-26APR02PHXCHA-CHA,2026-04-02 19:00:00,Phoenix Suns,107,Charlotte Hornets,127,Charlotte Hornets,0.32999999999999996,0.67
KXNBAGAME-26APR02MINDET-DET,2026-04-02 19:00:00,Minnesota Timberwolves,108,Detroit Pistons,113,Detroit Pistons,0.33999999999999997,0.66
KXNBAGAME-26APR02LALOKC-OKC,2026-04-02 21:30:00,Los Angeles Lakers,96,Oklahoma City Thunder,139,Oklahoma City Thunder,0.22999999999999998,0.77
KXNBAGAME-26APR02CLEGSW-GSW,2026-04-02 22:00:00,Cleveland Cavaliers,118,Golden State Warriors,111,Cleveland Cavaliers,0.79,0.21
KXNBAGAME-26APR02NOPPOR-POR,2026-04-02 22:00:00,New Orleans Pelicans,106,Portland Trail Blazers,118,Portland Trail Blazers,0.31000000000000005,0.69
KXNBAGAME-26APR02SASLAC-LAC,2026-04-02 22:30:00,San Antonio Spurs,118,Los Angeles Clippers,99,San Antonio Spurs,0.43000000000000005,0.57
KXNBAGAME-26APR03INDCHA-CHA,2026-04-03 19:00:00,Indiana Pacers,108,Charlotte Hornets,129,Charlotte Hornets,0.07999999999999996,0.92
KXNBAGAME-26APR03MINPHI-PHI,2026-04-03 19:00:00,Minnesota Timberwolves,103,Philadelphia 76ers,115,Philadelphia 76ers,0.39,0.61
KXNBAGAME-26APR03ATLBKN-BKN,2026-04-03 19:30:00,Atlanta Hawks,141,Brooklyn Nets,107,Atlanta Hawks,0.92,0.08
KXNBAGAME-26APR03CHINYK-NYK,2026-04-03 19:30:00,Chicago Bulls,96,New York Knicks,136,New York Knicks,0.09999999999999998,0.9
KXNBAGAME-26APR03UTAHOU-HOU,2026-04-03 20:00:00,Utah Jazz,106,Houston Rockets,140,Houston Rockets,0.06000000000000005,0.94
KXNBAGAME-26APR03TORMEM-MEM,2026-04-03 20:00:00,Toronto Raptors,128,Memphis Grizzlies,96,Toronto Raptors,0.89,0.11
KXNBAGAME-26APR03BOSMIL-MIL,2026-04-03 20:00:00,Boston Celtics,133,Milwaukee Bucks,101,Boston Celtics,0.9299999999999999,0.07
KXNBAGAME-26APR03ORLDAL-DAL,2026-04-03 20:30:00,Orlando Magic,138,Dallas Mavericks,127,Orlando Magic,0.7,0.3
KXNBAGAME-26APR03NOPSAC-SAC,2026-04-03 22:00:00,New Orleans Pelicans,113,Sacramento Kings,117,Sacramento Kings,0.6799999999999999,0.32
